student_id,attempt_id,course_id,semester,week,weekly_grade,attendance,assignment_score,quiz_score,submission_delay_days,corrections_count,assignment_completed,quiz_completed,midterm_score,attendance_rate_to_date,average_weekly_grade_to_date,average_assignment_score_to_date,average_quiz_score_to_date,mean_submission_delay_days_to_date,corrections_count_to_date,assignments_completed_to_date,quizzes_completed_to_date,midterm_score_available,final_exam_score_audit_only,final_course_score,final_gpa,course_outcome,learning_pace
S0180,S0180-AI204-2,AI204,2,7,65.51,100.0,,,0.0,0,0,0,70.57,71.43,70.18,63.37,80.06,0.89,0,2,2,70.57,,72.35,2.73,pass,on_track
S0180,S0180-AI204-2,AI204,2,8,71.7,100.0,,60.83,1.3,0,0,1,70.57,75.0,70.37,63.37,73.65,0.94,0,2,3,70.57,,72.35,2.73,pass,on_track
S0180,S0180-AI204-2,AI204,2,9,71.96,0.0,74.6,,0.51,0,1,0,70.57,66.67,70.55,67.11,73.65,0.89,0,3,3,70.57,,72.35,2.73,pass,on_track
S0180,S0180-AI204-2,AI204,2,10,69.01,100.0,,,0.0,0,0,0,70.57,70.0,70.4,67.11,73.65,0.8,0,3,3,70.57,,72.35,2.73,pass,on_track
S0180,S0180-AI204-2,AI204,2,11,68.83,0.0,,76.75,0.4,0,0,1,70.57,63.64,70.25,67.11,74.42,0.77,0,3,4,70.57,,72.35,2.73,pass,on_track
S0180,S0180-AI204-2,AI204,2,12,69.16,100.0,72.24,,1.86,0,1,0,70.57,66.67,70.16,68.39,74.42,0.86,0,4,4,70.57,,72.35,2.73,pass,on_track
S0180,S0180-AI204-2,AI204,2,13,75.9,100.0,,,0.0,0,0,0,70.57,69.23,70.6,68.39,74.42,0.79,0,4,4,70.57,,72.35,2.73,pass,on_track
S0180,S0180-AI204-2,AI204,2,14,68.94,100.0,,,0.0,0,0,0,70.57,71.43,70.48,68.39,74.42,0.73,0,4,4,70.57,79.45,72.35,2.73,pass,on_track
S0181,S0181-PY101-1,PY101,1,1,53.04,100.0,,,0.0,0,0,0,,100.0,53.04,,,0.0,0,0,0,,,65.58,2.06,pass,on_track
S0181,S0181-PY101-1,PY101,1,2,48.16,0.0,,66.68,0.31,0,0,1,,50.0,50.6,,66.68,0.15,0,0,1,,,65.58,2.06,pass,on_track
S0181,S0181-PY101-1,PY101,1,3,59.47,100.0,65.24,,0.36,0,1,0,,66.67,53.56,65.24,66.68,0.22,0,1,1,,,65.58,2.06,pass,on_track
S0181,S0181-PY101-1,PY101,1,4,59.85,100.0,,,0.0,0,0,0,,75.0,55.13,65.24,66.68,0.17,0,1,1,,,65.58,2.06,pass,on_track
S0181,S0181-PY101-1,PY101,1,5,67.78,100.0,,81.19,1.52,0,0,1,,80.0,57.66,65.24,73.94,0.44,0,1,2,,,65.58,2.06,pass,on_track
S0181,S0181-PY101-1,PY101,1,6,67.93,100.0,72.58,,1.21,0,1,0,,83.33,59.37,68.91,73.94,0.57,0,2,2,,,65.58,2.06,pass,on_track
S0181,S0181-PY101-1,PY101,1,7,72.57,100.0,,,0.0,0,0,0,64.28,85.71,61.26,68.91,73.94,0.48,0,2,2,64.28,,65.58,2.06,pass,on_track
S0181,S0181-PY101-1,PY101,1,8,63.05,100.0,,72.8,0.27,0,0,1,64.28,87.5,61.48,68.91,73.56,0.46,0,2,3,64.28,,65.58,2.06,pass,on_track
S0181,S0181-PY101-1,PY101,1,9,79.83,100.0,70.85,,0.27,0,1,0,64.28,88.89,63.52,69.56,73.56,0.44,0,3,3,64.28,,65.58,2.06,pass,on_track
S0181,S0181-PY101-1,PY101,1,10,71.62,100.0,,,0.0,0,0,0,64.28,90.0,64.33,69.56,73.56,0.39,0,3,3,64.28,,65.58,2.06,pass,on_track
S0181,S0181-PY101-1,PY101,1,11,54.73,100.0,,37.24,0.49,0,0,1,64.28,90.91,63.46,69.56,64.48,0.4,0,3,4,64.28,,65.58,2.06,pass,on_track
S0181,S0181-PY101-1,PY101,1,12,53.69,100.0,45.81,,0.4,0,1,0,64.28,91.67,62.64,63.62,64.48,0.4,0,4,4,64.28,,65.58,2.06,pass,on_track
S0181,S0181-PY101-1,PY101,1,13,61.32,0.0,,,0.0,0,0,0,64.28,84.62,62.54,63.62,64.48,0.37,0,4,4,64.28,,65.58,2.06,pass,on_track
S0181,S0181-PY101-1,PY101,1,14,54.97,100.0,,,0.0,0,0,0,64.28,85.71,62.0,63.62,64.48,0.34,0,4,4,64.28,60.63,65.58,2.06,pass,on_track
S0181,S0181-DS102-1,DS102,1,1,57.82,100.0,,,0.0,0,0,0,,100.0,57.82,,,0.0,0,0,0,,,60.98,0.0,enroll,on_track
S0181,S0181-DS102-1,DS102,1,2,61.65,0.0,,69.89,0.33,0,0,1,,50.0,59.73,,69.89,0.16,0,0,1,,,60.98,0.0,enroll,on_track
S0181,S0181-DS102-1,DS102,1,3,67.86,100.0,74.93,,1.1,0,1,0,,66.67,62.44,74.93,69.89,0.47,0,1,1,,,60.98,0.0,enroll,on_track
S0181,S0181-DS102-1,DS102,1,4,65.17,100.0,,,0.0,0,0,0,,75.0,63.12,74.93,69.89,0.36,0,1,1,,,60.98,0.0,enroll,on_track
S0181,S0181-DS102-1,DS102,1,5,53.81,0.0,,52.96,0.49,2,0,1,,60.0,61.26,74.93,61.43,0.38,2,1,2,,,60.98,0.0,enroll,on_track
S0181,S0181-DS102-1,DS102,1,6,57.4,100.0,60.17,,0.47,0,1,0,,66.67,60.62,67.55,61.43,0.4,2,2,2,,,60.98,0.0,enroll,on_track
S0181,S0181-DS102-1,DS102,1,7,54.03,100.0,,,0.0,1,0,0,54.86,71.43,59.68,67.55,61.43,0.34,3,2,2,54.86,,60.98,0.0,enroll,on_track
S0181,S0181-DS102-1,DS102,1,8,54.62,100.0,,71.35,0.7,0,0,1,54.86,75.0,59.04,67.55,64.74,0.39,3,2,3,54.86,,60.98,0.0,enroll,on_track
S0181,S0181-DS102-1,DS102,1,9,60.9,100.0,74.52,,0.21,0,1,0,54.86,77.78,59.25,69.87,64.74,0.37,3,3,3,54.86,,60.98,0.0,enroll,on_track
S0181,S0181-DS102-1,DS102,1,10,54.81,100.0,,,0.0,0,0,0,54.86,80.0,58.81,69.87,64.74,0.33,3,3,3,54.86,,60.98,0.0,enroll,on_track
S0181,S0181-DS102-1,DS102,1,11,54.91,100.0,,62.65,0.45,0,0,1,54.86,81.82,58.45,69.87,64.21,0.34,3,3,4,54.86,,60.98,0.0,enroll,on_track
S0181,S0181-DS102-1,DS102,1,12,63.71,100.0,59.88,,0.98,0,1,0,54.86,83.33,58.89,67.38,64.21,0.39,3,4,4,54.86,,60.98,0.0,enroll,on_track
S0181,S0181-DS102-1,DS102,1,13,64.41,100.0,,,0.0,0,0,0,54.86,84.62,59.31,67.38,64.21,0.36,3,4,4,54.86,,60.98,0.0,enroll,on_track
S0181,S0181-DS102-1,DS102,1,14,62.71,100.0,,,0.0,0,0,0,54.86,85.71,59.56,67.38,64.21,0.34,3,4,4,54.86,54.08,60.98,0.0,enroll,on_track
S0181,S0181-ML201-1,ML201,1,1,53.97,100.0,,,0.0,0,0,0,,100.0,53.97,,,0.0,0,0,0,,,52.18,0.0,enroll,behind
S0181,S0181-ML201-1,ML201,1,2,50.1,100.0,,52.45,0.45,0,0,1,,100.0,52.03,,52.45,0.22,0,0,1,,,52.18,0.0,enroll,behind
S0181,S0181-ML201-1,ML201,1,3,40.82,0.0,40.07,,0.65,0,1,0,,66.67,48.3,40.07,52.45,0.37,0,1,1,,,52.18,0.0,enroll,behind
S0181,S0181-ML201-1,ML201,1,4,54.14,100.0,,,0.0,0,0,0,,75.0,49.76,40.07,52.45,0.28,0,1,1,,,52.18,0.0,enroll,behind
S0181,S0181-ML201-1,ML201,1,5,52.8,0.0,,,0.0,0,0,0,,60.0,50.37,40.07,52.45,0.22,0,1,1,,,52.18,0.0,enroll,behind
S0181,S0181-ML201-1,ML201,1,6,52.98,100.0,53.56,,0.5,0,1,0,,66.67,50.8,46.81,52.45,0.27,0,2,1,,,52.18,0.0,enroll,behind
S0181,S0181-ML201-1,ML201,1,7,51.83,100.0,,,0.0,0,0,0,53.75,71.43,50.95,46.81,52.45,0.23,0,2,1,53.75,,52.18,0.0,enroll,behind
S0181,S0181-ML201-1,ML201,1,8,45.41,100.0,,48.97,0.85,0,0,1,53.75,75.0,50.26,46.81,50.71,0.31,0,2,2,53.75,,52.18,0.0,enroll,behind
S0181,S0181-ML201-1,ML201,1,9,53.96,100.0,43.43,,0.05,0,1,0,53.75,77.78,50.67,45.68,50.71,0.28,0,3,2,53.75,,52.18,0.0,enroll,behind
S0181,S0181-ML201-1,ML201,1,10,53.69,100.0,,,0.0,0,0,0,53.75,80.0,50.97,45.68,50.71,0.25,0,3,2,53.75,,52.18,0.0,enroll,behind
S0181,S0181-ML201-1,ML201,1,11,36.12,0.0,,44.59,0.47,0,0,1,53.75,72.73,49.62,45.68,48.67,0.27,0,3,3,53.75,,52.18,0.0,enroll,behind
S0181,S0181-ML201-1,ML201,1,12,37.12,100.0,41.32,,0.29,0,1,0,53.75,75.0,48.58,44.59,48.67,0.27,0,4,3,53.75,,52.18,0.0,enroll,behind
S0181,S0181-ML201-1,ML201,1,13,50.9,100.0,,,0.0,0,0,0,53.75,76.92,48.76,44.59,48.67,0.25,0,4,3,53.75,,52.18,0.0,enroll,behind
S0181,S0181-ML201-1,ML201,1,14,46.2,100.0,,,0.0,0,0,0,53.75,78.57,48.58,44.59,48.67,0.23,0,4,3,53.75,55.37,52.18,0.0,enroll,behind
S0181,S0181-ST203-1,ST203,1,1,42.83,100.0,,,0.0,2,0,0,,100.0,42.83,,,0.0,2,0,0,,,53.21,0.0,enroll,behind
S0181,S0181-ST203-1,ST203,1,2,52.27,0.0,,46.3,0.47,0,0,1,,50.0,47.55,,46.3,0.24,2,0,1,,,53.21,0.0,enroll,behind
S0181,S0181-ST203-1,ST203,1,3,50.97,100.0,46.61,,0.4,0,1,0,,66.67,48.69,46.61,46.3,0.29,2,1,1,,,53.21,0.0,enroll,behind
S0181,S0181-ST203-1,ST203,1,4,43.5,100.0,,,0.0,1,0,0,,75.0,47.4,46.61,46.3,0.22,3,1,1,,,53.21,0.0,enroll,behind
S0181,S0181-ST203-1,ST203,1,5,42.44,100.0,,42.19,0.02,0,0,1,,80.0,46.41,46.61,44.24,0.18,3,1,2,,,53.21,0.0,enroll,behind
S0181,S0181-ST203-1,ST203,1,6,58.48,100.0,43.63,,0.95,0,1,0,,83.33,48.42,45.12,44.24,0.31,3,2,2,,,53.21,0.0,enroll,behind
S0181,S0181-ST203-1,ST203,1,7,49.69,100.0,,,0.0,0,0,0,59.04,85.71,48.6,45.12,44.24,0.27,3,2,2,59.04,,53.21,0.0,enroll,behind
S0181,S0181-ST203-1,ST203,1,8,48.86,100.0,,40.2,0.64,0,0,1,59.04,87.5,48.63,45.12,42.89,0.31,3,2,3,59.04,,53.21,0.0,enroll,behind
S0181,S0181-ST203-1,ST203,1,9,43.48,100.0,,,0.0,0,0,0,59.04,88.89,48.06,45.12,42.89,0.28,3,2,3,59.04,,53.21,0.0,enroll,behind
S0181,S0181-ST203-1,ST203,1,10,33.36,0.0,,,0.0,0,0,0,59.04,80.0,46.59,45.12,42.89,0.25,3,2,3,59.04,,53.21,0.0,enroll,behind
S0181,S0181-ST203-1,ST203,1,11,46.91,100.0,,35.7,0.33,0,0,1,59.04,81.82,46.62,45.12,41.1,0.26,3,2,4,59.04,,53.21,0.0,enroll,behind
S0181,S0181-ST203-1,ST203,1,12,42.08,100.0,30.58,,1.31,0,1,0,59.04,83.33,46.24,40.27,41.1,0.34,3,3,4,59.04,,53.21,0.0,enroll,behind
S0181,S0181-ST203-1,ST203,1,13,46.64,100.0,,,0.0,0,0,0,59.04,84.62,46.27,40.27,41.1,0.32,3,3,4,59.04,,53.21,0.0,enroll,behind
S0181,S0181-ST203-1,ST203,1,14,56.4,100.0,,,0.0,0,0,0,59.04,85.71,47.0,40.27,41.1,0.3,3,3,4,59.04,54.91,53.21,0.0,enroll,behind
S0181,S0181-AI204-1,AI204,1,1,55.88,100.0,,,0.0,0,0,0,,100.0,55.88,,,0.0,0,0,0,,,59.75,0.0,enroll,behind
S0181,S0181-AI204-1,AI204,1,2,59.12,0.0,,58.21,2.46,0,0,1,,50.0,57.5,,58.21,1.23,0,0,1,,,59.75,0.0,enroll,behind
S0181,S0181-AI204-1,AI204,1,3,47.61,100.0,55.4,,0.6,0,1,0,,66.67,54.2,55.4,58.21,1.02,0,1,1,,,59.75,0.0,enroll,behind
S0181,S0181-AI204-1,AI204,1,4,49.21,100.0,,,0.0,0,0,0,,75.0,52.95,55.4,58.21,0.76,0,1,1,,,59.75,0.0,enroll,behind
S0181,S0181-AI204-1,AI204,1,5,66.33,100.0,,56.66,0.06,0,0,1,,80.0,55.63,55.4,57.43,0.62,0,1,2,,,59.75,0.0,enroll,behind
S0181,S0181-AI204-1,AI204,1,6,50.9,100.0,47.45,,1.05,2,1,0,,83.33,54.84,51.43,57.43,0.7,2,2,2,,,59.75,0.0,enroll,behind
S0181,S0181-AI204-1,AI204,1,7,44.12,100.0,,,0.0,0,0,0,57.23,85.71,53.31,51.43,57.43,0.6,2,2,2,57.23,,59.75,0.0,enroll,behind
S0181,S0181-AI204-1,AI204,1,8,52.28,100.0,,65.27,0.07,0,0,1,57.23,87.5,53.18,51.43,60.05,0.53,2,2,3,57.23,,59.75,0.0,enroll,behind
S0181,S0181-AI204-1,AI204,1,9,51.76,100.0,38.73,,0.34,1,1,0,57.23,88.89,53.02,47.19,60.05,0.51,3,3,3,57.23,,59.75,0.0,enroll,behind
S0181,S0181-AI204-1,AI204,1,10,50.54,100.0,,,0.0,0,0,0,57.23,90.0,52.77,47.19,60.05,0.46,3,3,3,57.23,,59.75,0.0,enroll,behind
S0181,S0181-AI204-1,AI204,1,11,62.96,100.0,,74.32,0.28,0,0,1,57.23,90.91,53.7,47.19,63.61,0.44,3,3,4,57.23,,59.75,0.0,enroll,behind
S0181,S0181-AI204-1,AI204,1,12,55.44,0.0,49.83,,0.22,0,1,0,57.23,83.33,53.85,47.85,63.61,0.42,3,4,4,57.23,,59.75,0.0,enroll,behind
S0181,S0181-AI204-1,AI204,1,13,63.08,100.0,,,0.0,0,0,0,57.23,84.62,54.56,47.85,63.61,0.39,3,4,4,57.23,,59.75,0.0,enroll,behind
S0181,S0181-AI204-1,AI204,1,14,76.0,0.0,,,0.0,0,0,0,57.23,78.57,56.09,47.85,63.61,0.36,3,4,4,57.23,60.16,59.75,0.0,enroll,behind
S0181,S0181-PY101-2,PY101,2,1,52.43,100.0,,,0.0,0,0,0,,100.0,52.43,,,0.0,0,0,0,,,57.99,0.0,enroll,on_track
S0181,S0181-PY101-2,PY101,2,2,57.38,100.0,,63.91,0.25,0,0,1,,100.0,54.9,,63.91,0.12,0,0,1,,,57.99,0.0,enroll,on_track
S0181,S0181-PY101-2,PY101,2,3,56.32,100.0,55.75,,0.09,0,1,0,,100.0,55.38,55.75,63.91,0.11,0,1,1,,,57.99,0.0,enroll,on_track
S0181,S0181-PY101-2,PY101,2,4,70.17,100.0,,,0.0,0,0,0,,100.0,59.07,55.75,63.91,0.08,0,1,1,,,57.99,0.0,enroll,on_track
S0181,S0181-PY101-2,PY101,2,5,50.06,0.0,,40.96,0.06,0,0,1,,80.0,57.27,55.75,52.43,0.08,0,1,2,,,57.99,0.0,enroll,on_track
S0181,S0181-PY101-2,PY101,2,6,58.97,100.0,59.27,,0.65,2,1,0,,83.33,57.56,57.51,52.43,0.17,2,2,2,,,57.99,0.0,enroll,on_track
S0181,S0181-PY101-2,PY101,2,7,55.39,100.0,,,0.0,0,0,0,57.16,85.71,57.25,57.51,52.43,0.15,2,2,2,57.16,,57.99,0.0,enroll,on_track
S0181,S0181-PY101-2,PY101,2,8,52.28,100.0,,31.47,0.24,0,0,1,57.16,87.5,56.62,57.51,45.45,0.16,2,2,3,57.16,,57.99,0.0,enroll,on_track
S0181,S0181-PY101-2,PY101,2,9,44.66,100.0,57.04,,0.42,0,1,0,57.16,88.89,55.3,57.35,45.45,0.19,2,3,3,57.16,,57.99,0.0,enroll,on_track
S0181,S0181-PY101-2,PY101,2,10,57.57,100.0,,,0.0,0,0,0,57.16,90.0,55.52,57.35,45.45,0.17,2,3,3,57.16,,57.99,0.0,enroll,on_track
S0181,S0181-PY101-2,PY101,2,11,43.5,100.0,,42.03,0.24,0,0,1,57.16,90.91,54.43,57.35,44.59,0.18,2,3,4,57.16,,57.99,0.0,enroll,on_track
S0181,S0181-PY101-2,PY101,2,12,40.09,100.0,66.07,,0.36,2,1,0,57.16,91.67,53.24,59.53,44.59,0.19,4,4,4,57.16,,57.99,0.0,enroll,on_track
S0181,S0181-PY101-2,PY101,2,13,62.86,100.0,,,0.0,0,0,0,57.16,92.31,53.98,59.53,44.59,0.18,4,4,4,57.16,,57.99,0.0,enroll,on_track
S0181,S0181-PY101-2,PY101,2,14,71.51,100.0,,,0.0,0,0,0,57.16,92.86,55.23,59.53,44.59,0.16,4,4,4,57.16,54.99,57.99,0.0,enroll,on_track
S0181,S0181-DS102-2,DS102,2,1,61.86,100.0,,,0.0,0,0,0,,100.0,61.86,,,0.0,0,0,0,,,57.97,0.0,enroll,behind
S0181,S0181-DS102-2,DS102,2,2,39.21,100.0,,57.99,0.03,2,0,1,,100.0,50.53,,57.99,0.01,2,0,1,,,57.97,0.0,enroll,behind
S0181,S0181-DS102-2,DS102,2,3,56.59,0.0,44.76,,0.84,0,1,0,,66.67,52.55,44.76,57.99,0.29,2,1,1,,,57.97,0.0,enroll,behind
S0181,S0181-DS102-2,DS102,2,4,62.29,100.0,,,0.0,0,0,0,,75.0,54.99,44.76,57.99,0.22,2,1,1,,,57.97,0.0,enroll,behind
S0181,S0181-DS102-2,DS102,2,5,58.42,100.0,,44.38,0.1,1,0,1,,80.0,55.67,44.76,51.19,0.19,3,1,2,,,57.97,0.0,enroll,behind
S0181,S0181-DS102-2,DS102,2,6,63.9,100.0,,,0.0,0,0,0,,83.33,57.05,44.76,51.19,0.16,3,1,2,,,57.97,0.0,enroll,behind
S0181,S0181-DS102-2,DS102,2,7,47.39,100.0,,,0.0,0,0,0,59.72,85.71,55.67,44.76,51.19,0.14,3,1,2,59.72,,57.97,0.0,enroll,behind
S0181,S0181-DS102-2,DS102,2,8,45.98,100.0,,46.17,0.26,0,0,1,59.72,87.5,54.45,44.76,49.51,0.15,3,1,3,59.72,,57.97,0.0,enroll,behind
S0181,S0181-DS102-2,DS102,2,9,47.74,0.0,44.89,,0.9,1,1,0,59.72,77.78,53.71,44.82,49.51,0.24,4,2,3,59.72,,57.97,0.0,enroll,behind
S0181,S0181-DS102-2,DS102,2,10,52.6,100.0,,,0.0,0,0,0,59.72,80.0,53.6,44.82,49.51,0.21,4,2,3,59.72,,57.97,0.0,enroll,behind
S0181,S0181-DS102-2,DS102,2,11,47.2,100.0,,52.9,0.11,0,0,1,59.72,81.82,53.02,44.82,50.36,0.2,4,2,4,59.72,,57.97,0.0,enroll,behind
S0181,S0181-DS102-2,DS102,2,12,52.24,100.0,55.59,,0.57,0,1,0,59.72,83.33,52.95,48.41,50.36,0.23,4,3,4,59.72,,57.97,0.0,enroll,behind
S0181,S0181-DS102-2,DS102,2,13,59.2,100.0,,,0.0,0,0,0,59.72,84.62,53.43,48.41,50.36,0.22,4,3,4,59.72,,57.97,0.0,enroll,behind
S0181,S0181-DS102-2,DS102,2,14,58.09,100.0,,,0.0,1,0,0,59.72,85.71,53.77,48.41,50.36,0.2,5,3,4,59.72,66.68,57.97,0.0,enroll,behind
S0181,S0181-ML201-2,ML201,2,1,65.63,100.0,,,0.0,1,0,0,,100.0,65.63,,,0.0,1,0,0,,,43.1,0.0,enroll,behind
S0181,S0181-ML201-2,ML201,2,2,58.22,100.0,,40.16,0.18,0,0,1,,100.0,61.93,,40.16,0.09,1,0,1,,,43.1,0.0,enroll,behind
S0181,S0181-ML201-2,ML201,2,3,50.35,100.0,42.14,,0.08,0,1,0,,100.0,58.07,42.14,40.16,0.09,1,1,1,,,43.1,0.0,enroll,behind
S0181,S0181-ML201-2,ML201,2,4,28.63,0.0,,,0.0,2,0,0,,75.0,50.71,42.14,40.16,0.06,3,1,1,,,43.1,0.0,enroll,behind
S0181,S0181-ML201-2,ML201,2,5,25.55,100.0,,,0.0,0,0,0,,80.0,45.68,42.14,40.16,0.05,3,1,1,,,43.1,0.0,enroll,behind
S0181,S0181-ML201-2,ML201,2,6,46.07,100.0,43.05,,0.14,0,1,0,,83.33,45.74,42.59,40.16,0.07,3,2,1,,,43.1,0.0,enroll,behind
S0181,S0181-ML201-2,ML201,2,7,49.17,100.0,,,0.0,0,0,0,38.97,85.71,46.23,42.59,40.16,0.06,3,2,1,38.97,,43.1,0.0,enroll,behind
S0181,S0181-ML201-2,ML201,2,8,41.78,100.0,,43.19,0.13,1,0,1,38.97,87.5,45.68,42.59,41.67,0.07,4,2,2,38.97,,43.1,0.0,enroll,behind
S0181,S0181-ML201-2,ML201,2,9,57.04,0.0,59.35,,0.62,0,1,0,38.97,77.78,46.94,48.18,41.67,0.13,4,3,2,38.97,,43.1,0.0,enroll,behind
S0181,S0181-ML201-2,ML201,2,10,42.6,100.0,,,0.0,0,0,0,38.97,80.0,46.5,48.18,41.67,0.11,4,3,2,38.97,,43.1,0.0,enroll,behind
S0181,S0181-ML201-2,ML201,2,11,39.72,100.0,,31.43,0.29,0,0,1,38.97,81.82,45.89,48.18,38.26,0.13,4,3,3,38.97,,43.1,0.0,enroll,behind
S0181,S0181-ML201-2,ML201,2,12,41.94,100.0,48.47,,0.49,0,1,0,38.97,83.33,45.56,48.25,38.26,0.16,4,4,3,38.97,,43.1,0.0,enroll,behind
S0181,S0181-ML201-2,ML201,2,13,40.91,100.0,,,0.0,0,0,0,38.97,84.62,45.2,48.25,38.26,0.15,4,4,3,38.97,,43.1,0.0,enroll,behind
S0181,S0181-ML201-2,ML201,2,14,48.15,100.0,,,0.0,0,0,0,38.97,85.71,45.41,48.25,38.26,0.14,4,4,3,38.97,45.85,43.1,0.0,enroll,behind
S0181,S0181-ST203-2,ST203,2,1,47.91,100.0,,,0.0,0,0,0,,100.0,47.91,,,0.0,0,0,0,,,53.3,0.0,enroll,behind
S0181,S0181-ST203-2,ST203,2,2,50.29,0.0,,74.78,0.22,0,0,1,,50.0,49.1,,74.78,0.11,0,0,1,,,53.3,0.0,enroll,behind
S0181,S0181-ST203-2,ST203,2,3,43.96,100.0,44.16,,0.64,2,1,0,,66.67,47.39,44.16,74.78,0.29,2,1,1,,,53.3,0.0,enroll,behind
S0181,S0181-ST203-2,ST203,2,4,51.05,100.0,,,0.0,2,0,0,,75.0,48.3,44.16,74.78,0.22,4,1,1,,,53.3,0.0,enroll,behind
S0181,S0181-ST203-2,ST203,2,5,53.26,100.0,,,0.0,0,0,0,,80.0,49.29,44.16,74.78,0.17,4,1,1,,,53.3,0.0,enroll,behind
S0181,S0181-ST203-2,ST203,2,6,40.69,100.0,39.3,,0.13,1,1,0,,83.33,47.86,41.73,74.78,0.17,5,2,1,,,53.3,0.0,enroll,behind
S0181,S0181-ST203-2,ST203,2,7,39.56,100.0,,,0.0,0,0,0,54.05,85.71,46.68,41.73,74.78,0.14,5,2,1,54.05,,53.3,0.0,enroll,behind
S0181,S0181-ST203-2,ST203,2,8,50.13,100.0,,25.42,0.29,0,0,1,54.05,87.5,47.11,41.73,50.1,0.16,5,2,2,54.05,,53.3,0.0,enroll,behind
S0181,S0181-ST203-2,ST203,2,9,62.3,100.0,68.15,,0.05,0,1,0,54.05,88.89,48.8,50.54,50.1,0.15,5,3,2,54.05,,53.3,0.0,enroll,behind
S0181,S0181-ST203-2,ST203,2,10,48.67,100.0,,,0.0,0,0,0,54.05,90.0,48.78,50.54,50.1,0.13,5,3,2,54.05,,53.3,0.0,enroll,behind
S0181,S0181-ST203-2,ST203,2,11,54.63,0.0,,33.28,1.57,0,0,1,54.05,81.82,49.31,50.54,44.49,0.26,5,3,3,54.05,,53.3,0.0,enroll,behind
S0181,S0181-ST203-2,ST203,2,12,38.48,100.0,37.48,,0.72,0,1,0,54.05,83.33,48.41,47.27,44.49,0.3,5,4,3,54.05,,53.3,0.0,enroll,behind
S0181,S0181-ST203-2,ST203,2,13,48.79,100.0,,,0.0,1,0,0,54.05,84.62,48.44,47.27,44.49,0.28,6,4,3,54.05,,53.3,0.0,enroll,behind
S0181,S0181-ST203-2,ST203,2,14,41.95,0.0,,,0.0,1,0,0,54.05,78.57,47.98,47.27,44.49,0.26,7,4,3,54.05,54.93,53.3,0.0,enroll,behind
S0181,S0181-AI204-2,AI204,2,1,43.77,0.0,,,0.0,0,0,0,,0.0,43.77,,,0.0,0,0,0,,,47.62,0.0,enroll,behind
S0181,S0181-AI204-2,AI204,2,2,53.38,100.0,,55.46,2.16,0,0,1,,50.0,48.57,,55.46,1.08,0,0,1,,,47.62,0.0,enroll,behind
S0181,S0181-AI204-2,AI204,2,3,40.69,100.0,25.7,,0.89,0,1,0,,66.67,45.95,25.7,55.46,1.02,0,1,1,,,47.62,0.0,enroll,behind
S0181,S0181-AI204-2,AI204,2,4,57.56,100.0,,,0.0,0,0,0,,75.0,48.85,25.7,55.46,0.76,0,1,1,,,47.62,0.0,enroll,behind
S0181,S0181-AI204-2,AI204,2,5,57.63,100.0,,,0.0,0,0,0,,80.0,50.61,25.7,55.46,0.61,0,1,1,,,47.62,0.0,enroll,behind
S0181,S0181-AI204-2,AI204,2,6,52.95,100.0,,,0.0,0,0,0,,83.33,51.0,25.7,55.46,0.51,0,1,1,,,47.62,0.0,enroll,behind
S0181,S0181-AI204-2,AI204,2,7,54.23,100.0,,,0.0,0,0,0,48.6,85.71,51.46,25.7,55.46,0.44,0,1,1,48.6,,47.62,0.0,enroll,behind
S0181,S0181-AI204-2,AI204,2,8,49.84,100.0,,,0.0,0,0,0,48.6,87.5,51.26,25.7,55.46,0.38,0,1,1,48.6,,47.62,0.0,enroll,behind
S0181,S0181-AI204-2,AI204,2,9,47.24,100.0,31.37,,0.38,0,1,0,48.6,88.89,50.81,28.53,55.46,0.38,0,2,1,48.6,,47.62,0.0,enroll,behind
S0181,S0181-AI204-2,AI204,2,10,46.5,100.0,,,0.0,2,0,0,48.6,90.0,50.38,28.53,55.46,0.34,2,2,1,48.6,,47.62,0.0,enroll,behind
S0181,S0181-AI204-2,AI204,2,11,54.95,100.0,,45.74,1.22,0,0,1,48.6,90.91,50.79,28.53,50.6,0.42,2,2,2,48.6,,47.62,0.0,enroll,behind
S0181,S0181-AI204-2,AI204,2,12,44.02,100.0,,,0.0,1,0,0,48.6,91.67,50.23,28.53,50.6,0.39,3,2,2,48.6,,47.62,0.0,enroll,behind
S0181,S0181-AI204-2,AI204,2,13,58.92,100.0,,,0.0,0,0,0,48.6,92.31,50.9,28.53,50.6,0.36,3,2,2,48.6,,47.62,0.0,enroll,behind
S0181,S0181-AI204-2,AI204,2,14,33.71,0.0,,,0.0,0,0,0,48.6,85.71,49.67,28.53,50.6,0.33,3,2,2,48.6,49.73,47.62,0.0,enroll,behind
S0182,S0182-PY101-1,PY101,1,1,74.9,100.0,,,0.0,0,0,0,,100.0,74.9,,,0.0,0,0,0,,,69.72,2.46,pass,on_track
S0182,S0182-PY101-1,PY101,1,2,87.27,100.0,,94.49,1.14,0,0,1,,100.0,81.09,,94.49,0.57,0,0,1,,,69.72,2.46,pass,on_track
S0182,S0182-PY101-1,PY101,1,3,66.18,100.0,63.71,,1.0,0,1,0,,100.0,76.12,63.71,94.49,0.71,0,1,1,,,69.72,2.46,pass,on_track
